Python1,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,total_amount
FAP41621603,2025-03-31,789621,Expert Mart,Ahmedabad,25891202,AM Butter 250,Dairy,445,2025-04-01,2025-04-01,445,1,1,1,66750
FAP43202501,2025-03-31,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,192,2025-04-03,2025-04-03,173,0,1,0,28800
FAP41422303,2025-03-31,789422,Lotus Mart,Vadodara,25891303,AM Ghee 100,Dairy,91,2025-04-01,2025-04-04,91,1,0,0,8190
FAP42603503,2025-03-31,789603,Info Stores,Vadodara,25891303,AM Ghee 100,Dairy,41,2025-04-02,2025-04-02,41,1,1,1,3690
FAP41301303,2025-03-31,789301,Foodtown,"New Jersey, US",25891303,AM Ghee 100,Dairy,64,2025-04-01,2025-04-01,64,1,1,1,16794.528000000002
FAP43321503,2025-03-31,789321,Chiptec Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,59,2025-04-03,2025-04-03,59,1,1,1,5310
FAP41522602,2025-03-31,789522,Acclaimed Stores,Vadodara,25891303,AM Ghee 100,Dairy,86,2025-04-01,2025-04-02,86,1,0,0,7740
FAP41601303,2025-03-31,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,95,2025-04-01,2025-04-01,90,0,1,0,24929.377500000002
FAP42601303,2025-03-31,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,51,2025-04-02,2025-04-04,46,0,0,0,13383.139500000001
FAP43703601,2025-03-31,789703,Sorefoz Mart,Vadodara,25891303,AM Ghee 100,Dairy,51,2025-04-03,2025-04-03,48,0,1,0,4590
FAP41401303,2025-03-31,789401,Wegmans,"New Jersey, US",25891303,AM Ghee 100,Dairy,100,2025-04-01,2025-04-01,90,0,1,0,26241.450000000004
FAP43401603,2025-03-31,789401,Wegmans,"New Jersey, US",25891303,AM Ghee 100,Dairy,35,2025-04-03,2025-04-03,35,1,1,1,9184.507500000002
FAP41622403,2025-03-31,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,26,2025-04-01,2025-04-01,25,0,1,0,2340
FAP42622303,2025-03-31,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,37,2025-04-02,2025-04-02,37,1,1,1,3330
FAP43520303,2025-03-31,789520,Fairway Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,62,2025-04-03,2025-04-03,59,0,1,0,16269.699000000002
FAP42501501,2025-03-31,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,76,2025-04-02,2025-04-02,76,1,1,1,19943.502000000004
FAP43221303,2025-03-31,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,25,2025-04-03,2025-04-03,25,1,1,1,2250
FAP43503602,2025-03-31,789503,Viveks Stores,Vadodara,25891303,AM Ghee 100,Dairy,23,2025-04-03,2025-04-03,23,1,1,1,2070
FAP43902403,2025-03-31,789902,Elite Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,72,2025-04-03,2025-04-03,72,1,1,1,6480
FAP42220303,2025-03-31,789220,ShopRite,"New Jersey, US",25891303,AM Ghee 100,Dairy,51,2025-04-02,2025-04-02,48,0,1,0,13383.139500000001
FAP41101303,2025-03-31,789101,Costco Wholesale,"New Jersey, US",25891303,AM Ghee 100,Dairy,33,2025-04-01,2025-04-01,33,1,1,1,8659.678500000002
FAP42101603,2025-03-31,789101,Costco Wholesale,"New Jersey, US",25891303,AM Ghee 100,Dairy,59,2025-04-02,2025-04-02,59,1,1,1,15482.455500000002
FAP43903303,2025-03-31,789903,Elite Mart,Vadodara,25891303,AM Ghee 100,Dairy,43,2025-04-03,2025-04-03,34,0,1,0,3870
FAP42621601,2025-03-31,789621,Expert Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,82,2025-04-02,2025-04-02,82,1,1,1,7380
FAP44501103,2025-04-01,789501,Best Market,"New Jersey, US",25891103,AM Milk 100,Dairy,395,2025-04-04,2025-04-07,395,1,0,0,34551.2425
FAP42401203,2025-04-01,789401,Wegmans,"New Jersey, US",25891203,AM Butter 500,Dairy,226,2025-04-02,2025-04-05,215,0,0,0,177917.03100000002
FAP44320503,2025-04-01,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,471,2025-04-04,2025-04-04,377,0,1,0,370791.68850000005
FAP42703203,2025-04-01,789703,Sorefoz Mart,Vadodara,25891203,AM Butter 500,Dairy,224,2025-04-02,2025-04-02,224,1,1,1,67200
FAP43703203,2025-04-01,789703,Sorefoz Mart,Vadodara,25891203,AM Butter 500,Dairy,204,2025-04-03,2025-04-02,184,0,1,0,61200
FAP44521203,2025-04-01,789521,Acclaimed Stores,Ahmedabad,25891203,AM Butter 500,Dairy,358,2025-04-04,2025-04-03,358,1,1,1,107400
FAP44420203,2025-04-01,789420,Lidl,"New Jersey, US",25891203,AM Butter 500,Dairy,224,2025-04-04,2025-04-06,224,1,0,0,176342.544
FAP43301203,2025-04-01,789301,Foodtown,"New Jersey, US",25891203,AM Butter 500,Dairy,102,2025-04-03,2025-04-04,102,1,0,0,80298.837
FAP43202403,2025-04-01,789202,Rel Fresh,Ahmedabad,25891203,AM Butter 500,Dairy,289,2025-04-03,2025-04-03,275,0,1,0,86700
FAP43503502,2025-04-01,789503,Viveks Stores,Vadodara,25891203,AM Butter 500,Dairy,190,2025-04-03,2025-04-03,152,0,1,0,57000
FAP42720603,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891203,AM Butter 500,Dairy,472,2025-04-02,2025-04-02,472,1,1,1,371578.93200000003
FAP43720602,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891203,AM Butter 500,Dairy,484,2025-04-03,2025-04-03,484,1,1,1,381025.854
FAP43321203,2025-04-01,789321,Chiptec Stores,Ahmedabad,25891203,AM Butter 500,Dairy,206,2025-04-03,2025-04-03,196,0,1,0,61800
FAP42601602,2025-04-01,789601,Price Rite,"New Jersey, US",25891203,AM Butter 500,Dairy,139,2025-04-02,2025-04-02,132,0,1,0,109426.8465
FAP42122203,2025-04-01,789122,Coolblue,Vadodara,25891203,AM Butter 500,Dairy,328,2025-04-02,2025-04-04,262,0,0,0,98400
FAP43702501,2025-04-01,789702,Sorefoz Mart,Ahmedabad,25891203,AM Butter 500,Dairy,145,2025-04-03,2025-04-03,138,0,1,0,43500
FAP43702501,2025-04-01,789702,Sorefoz Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,35,2025-04-03,2025-04-03,35,1,1,1,4725
FAP42603302,2025-04-01,789603,Info Stores,Vadodara,25891302,AM Ghee 150,Dairy,42,2025-04-02,2025-04-04,42,1,0,0,5670
FAP44603302,2025-04-01,789603,Info Stores,Vadodara,25891302,AM Ghee 150,Dairy,30,2025-04-04,2025-04-05,30,1,0,0,4050
FAP42321302,2025-04-01,789321,Chiptec Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,94,2025-04-02,2025-04-03,94,1,0,0,12690
FAP43501503,2025-04-01,789501,Best Market,"New Jersey, US",25891302,AM Ghee 150,Dairy,22,2025-04-03,2025-04-03,21,0,1,0,7697.492
FAP42221503,2025-04-01,789221,Atlas Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,63,2025-04-02,2025-04-02,63,1,1,1,8505
FAP44221303,2025-04-01,789221,Atlas Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,46,2025-04-04,2025-04-04,46,1,1,1,6210
FAP44421503,2025-04-01,789421,Lotus Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,53,2025-04-04,2025-04-07,50,0,0,0,7155
FAP42220302,2025-04-01,789220,ShopRite,"New Jersey, US",25891302,AM Ghee 150,Dairy,46,2025-04-02,2025-04-03,46,1,0,0,16094.756000000001
FAP43122302,2025-04-01,789122,Coolblue,Vadodara,25891302,AM Ghee 150,Dairy,82,2025-04-03,2025-04-03,74,0,1,0,11070
FAP42902503,2025-04-01,789902,Elite Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,57,2025-04-02,2025-04-02,57,1,1,1,7695
FAP44902302,2025-04-01,789902,Elite Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,85,2025-04-04,2025-04-06,77,0,0,0,11475
FAP43103503,2025-04-01,789103,Vijay Stores,Vadodara,25891302,AM Ghee 150,Dairy,82,2025-04-03,2025-04-03,78,0,1,0,11070
FAP42401601,2025-04-01,789401,Wegmans,"New Jersey, US",25891302,AM Ghee 150,Dairy,22,2025-04-02,2025-04-02,22,1,1,1,7697.492
FAP44101402,2025-04-01,789101,Costco Wholesale,"New Jersey, US",25891302,AM Ghee 150,Dairy,59,2025-04-04,2025-04-04,59,1,1,1,20643.274
FAP42601602,2025-04-01,789601,Price Rite,"New Jersey, US",25891302,AM Ghee 150,Dairy,54,2025-04-02,2025-04-02,51,0,1,0,18893.844
FAP44121502,2025-04-01,789121,Coolblue,Ahmedabad,25891302,AM Ghee 150,Dairy,27,2025-04-04,2025-04-06,24,0,0,0,3645
FAP43903302,2025-04-01,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,79,2025-04-03,2025-04-03,79,1,1,1,10665
FAP44903302,2025-04-01,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,95,2025-04-04,2025-04-03,95,1,1,1,12825
FAP42422402,2025-04-01,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,67,2025-04-02,2025-04-03,67,1,0,0,9045
FAP43422302,2025-04-01,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,72,2025-04-03,2025-04-05,72,1,0,0,9720
FAP43420301,2025-04-01,789420,Lidl,"New Jersey, US",25891301,AM Ghee 250,Dairy,48,2025-04-03,2025-04-06,48,1,0,0,25191.792
FAP43320403,2025-04-01,789320,Whole Foods Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,69,2025-04-03,2025-04-03,69,1,1,1,36213.201
FAP43122301,2025-04-01,789122,Coolblue,Vadodara,25891301,AM Ghee 250,Dairy,23,2025-04-03,2025-04-05,22,0,0,0,5175
FAP43421301,2025-04-01,789421,Lotus Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,52,2025-04-03,2025-04-03,47,0,1,0,11700
FAP44501301,2025-04-01,789501,Best Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,73,2025-04-04,2025-04-05,73,1,0,0,38312.51700000001
FAP44601502,2025-04-01,789601,Price Rite,"New Jersey, US",25891301,AM Ghee 250,Dairy,80,2025-04-04,2025-04-04,80,1,1,1,41986.32000000001
FAP42503301,2025-04-01,789503,Viveks Stores,Vadodara,25891301,AM Ghee 250,Dairy,52,2025-04-02,2025-04-02,42,0,1,0,11700
FAP42521301,2025-04-01,789521,Acclaimed Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,51,2025-04-02,2025-04-01,51,1,1,1,11475
FAP44621603,2025-04-01,789621,Expert Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,83,2025-04-04,2025-04-04,79,0,1,0,18675
FAP43301502,2025-04-01,789301,Foodtown,"New Jersey, US",25891301,AM Ghee 250,Dairy,39,2025-04-03,2025-04-03,39,1,1,1,20468.331000000002
FAP44301401,2025-04-01,789301,Foodtown,"New Jersey, US",25891301,AM Ghee 250,Dairy,55,2025-04-04,2025-04-04,55,1,1,1,28865.595000000005
FAP42403602,2025-04-01,789403,Propel Mart,Vadodara,25891301,AM Ghee 250,Dairy,44,2025-04-02,2025-04-02,44,1,1,1,9900
FAP44603301,2025-04-01,789603,Info Stores,Vadodara,25891301,AM Ghee 250,Dairy,89,2025-04-04,2025-04-04,89,1,1,1,20025
FAP44721402,2025-04-01,789721,Logic Stores,Ahmedabad,25891102,AM Milk 250,Dairy,456,2025-04-04,2025-04-04,456,1,1,1,28272
FAP42401102,2025-04-01,789401,Wegmans,"New Jersey, US",25891102,AM Milk 250,Dairy,446,2025-04-02,2025-04-01,446,1,1,1,78024.57800000001
FAP42402603,2025-04-01,789402,Propel Mart,Ahmedabad,25891102,AM Milk 250,Dairy,484,2025-04-02,2025-04-02,484,1,1,1,30008
FAP42422303,2025-04-01,789422,Lotus Mart,Vadodara,25891102,AM Milk 250,Dairy,437,2025-04-02,2025-04-04,437,1,0,0,27094
FAP43503502,2025-04-01,789503,Viveks Stores,Vadodara,25891102,AM Milk 250,Dairy,427,2025-04-03,2025-04-03,384,0,1,0,26474
FAP42501603,2025-04-01,789501,Best Market,"New Jersey, US",25891102,AM Milk 250,Dairy,442,2025-04-02,2025-04-02,442,1,1,1,77324.80600000001
FAP42103102,2025-04-01,789103,Vijay Stores,Vadodara,25891102,AM Milk 250,Dairy,333,2025-04-02,2025-04-03,300,0,0,0,20646
FAP43103102,2025-04-01,789103,Vijay Stores,Vadodara,25891102,AM Milk 250,Dairy,427,2025-04-03,2025-04-02,406,0,1,0,26474
FAP44421102,2025-04-01,789421,Lotus Mart,Ahmedabad,25891102,AM Milk 250,Dairy,444,2025-04-04,2025-04-04,444,1,1,1,27528
FAP44320503,2025-04-01,789320,Whole Foods Market,"New Jersey, US",25891102,AM Milk 250,Dairy,456,2025-04-04,2025-04-04,456,1,1,1,79774.008
FAP43903302,2025-04-01,789903,Elite Mart,Vadodara,25891102,AM Milk 250,Dairy,304,2025-04-03,2025-04-03,289,0,1,0,18848
FAP42203403,2025-04-01,789203,Rel Fresh,Vadodara,25891102,AM Milk 250,Dairy,304,2025-04-02,2025-04-02,304,1,1,1,18848
FAP44420502,2025-04-01,789420,Lidl,"New Jersey, US",25891502,AM Biscuits 500,Food,169,2025-04-04,2025-04-05,152,0,0,0,88696.10100000001
FAP42301502,2025-04-01,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,166,2025-04-02,2025-04-02,166,1,1,1,87121.61400000002
FAP43301502,2025-04-01,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,144,2025-04-03,2025-04-03,137,0,1,0,75575.376
FAP44203503,2025-04-01,789203,Rel Fresh,Vadodara,25891502,AM Biscuits 500,Food,250,2025-04-04,2025-04-04,238,0,1,0,50000
FAP42903502,2025-04-01,789903,Elite Mart,Vadodara,25891502,AM Biscuits 500,Food,209,2025-04-02,2025-04-02,188,0,1,0,41800
FAP44121502,2025-04-01,789121,Coolblue,Ahmedabad,25891502,AM Biscuits 500,Food,100,2025-04-04,2025-04-06,80,0,0,0,20000
FAP42621603,2025-04-01,789621,Expert Mart,Ahmedabad,25891502,AM Biscuits 500,Food,118,2025-04-02,2025-04-02,118,1,1,1,23600
FAP44520502,2025-04-01,789520,Fairway Market,"New Jersey, US",25891502,AM Biscuits 500,Food,218,2025-04-04,2025-04-05,218,1,0,0,114412.72200000001
FAP43103503,2025-04-01,789103,Vijay Stores,Vadodara,25891502,AM Biscuits 500,Food,194,2025-04-03,2025-04-03,184,0,1,0,38800
FAP44902601,2025-04-01,789902,Elite Mart,Ahmedabad,25891502,AM Biscuits 500,Food,148,2025-04-04,2025-04-04,148,1,1,1,29600
FAP43503502,2025-04-01,789503,Viveks Stores,Vadodara,25891502,AM Biscuits 500,Food,237,2025-04-03,2025-04-03,237,1,1,1,47400
FAP44720502,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891502,AM Biscuits 500,Food,154,2025-04-04,2025-04-04,154,1,1,1,80823.66600000001
FAP42101601,2025-04-01,789101,Costco Wholesale,"New Jersey, US",25891502,AM Biscuits 500,Food,146,2025-04-02,2025-04-02,146,1,1,1,76625.03400000001
FAP42721502,2025-04-01,789721,Logic Stores,Ahmedabad,25891502,AM Biscuits 500,Food,149,2025-04-02,2025-04-02,149,1,1,1,29800
FAP42221503,2025-04-01,789221,Atlas Stores,Ahmedabad,25891502,AM Biscuits 500,Food,103,2025-04-02,2025-04-02,98,0,1,0,20600
FAP42601602,2025-04-01,789601,Price Rite,"New Jersey, US",25891502,AM Biscuits 500,Food,250,2025-04-02,2025-04-02,250,1,1,1,131207.25000000003
FAP44601502,2025-04-01,789601,Price Rite,"New Jersey, US",25891502,AM Biscuits 500,Food,199,2025-04-04,2025-04-04,179,0,1,0,104440.97100000002
FAP42520503,2025-04-01,789520,Fairway Market,"New Jersey, US",25891403,AM Curd 50,Dairy,426,2025-04-02,2025-04-02,341,0,1,0,37262.859000000004
FAP42203403,2025-04-01,789203,Rel Fresh,Vadodara,25891403,AM Curd 50,Dairy,231,2025-04-02,2025-04-02,231,1,1,1,2310
FAP43320403,2025-04-01,789320,Whole Foods Market,"New Jersey, US",25891403,AM Curd 50,Dairy,491,2025-04-03,2025-04-03,491,1,1,1,42948.5065
FAP43603601,2025-04-01,789603,Info Stores,Vadodara,25891403,AM Curd 50,Dairy,275,2025-04-03,2025-04-03,261,0,1,0,2750
FAP44221403,2025-04-01,789221,Atlas Stores,Ahmedabad,25891403,AM Curd 50,Dairy,349,2025-04-04,2025-04-03,349,1,1,1,3490
FAP43202403,2025-04-01,789202,Rel Fresh,Ahmedabad,25891403,AM Curd 50,Dairy,334,2025-04-03,2025-04-03,267,0,1,0,3340
FAP43720602,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891403,AM Curd 50,Dairy,412,2025-04-03,2025-04-03,412,1,1,1,36038.258
FAP44720502,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891403,AM Curd 50,Dairy,399,2025-04-04,2025-04-04,399,1,1,1,34901.1285
FAP43121503,2025-04-01,789121,Coolblue,Ahmedabad,25891403,AM Curd 50,Dairy,481,2025-04-03,2025-04-04,481,1,0,0,4810
FAP44702403,2025-04-01,789702,Sorefoz Mart,Ahmedabad,25891403,AM Curd 50,Dairy,398,2025-04-04,2025-04-03,378,0,1,0,3980
FAP43301502,2025-04-01,789301,Foodtown,"New Jersey, US",25891403,AM Curd 50,Dairy,472,2025-04-03,2025-04-03,472,1,1,1,41286.548
FAP43601403,2025-04-01,789601,Price Rite,"New Jersey, US",25891403,AM Curd 50,Dairy,473,2025-04-03,2025-04-03,473,1,1,1,41374.0195
FAP44601502,2025-04-01,789601,Price Rite,"New Jersey, US",25891403,AM Curd 50,Dairy,365,2025-04-04,2025-04-04,365,1,1,1,31927.097500000003
FAP42522403,2025-04-01,789522,Acclaimed Stores,Vadodara,25891403,AM Curd 50,Dairy,368,2025-04-02,2025-04-05,368,1,0,0,3680
FAP44522602,2025-04-01,789522,Acclaimed Stores,Vadodara,25891403,AM Curd 50,Dairy,473,2025-04-04,2025-04-06,473,1,0,0,4730
FAP42401601,2025-04-01,789401,Wegmans,"New Jersey, US",25891403,AM Curd 50,Dairy,463,2025-04-02,2025-04-02,463,1,1,1,40499.304500000006
FAP43720602,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891503,AM Biscuits 250,Food,154,2025-04-03,2025-04-03,154,1,1,1,40411.833000000006
FAP42121503,2025-04-01,789121,Coolblue,Ahmedabad,25891503,AM Biscuits 250,Food,200,2025-04-02,2025-04-04,200,1,0,0,20000
FAP43121503,2025-04-01,789121,Coolblue,Ahmedabad,25891503,AM Biscuits 250,Food,243,2025-04-03,2025-04-04,219,0,0,0,24300
FAP42220503,2025-04-01,789220,ShopRite,"New Jersey, US",25891503,AM Biscuits 250,Food,230,2025-04-02,2025-04-02,230,1,1,1,60355.33500000001
FAP42521503,2025-04-01,789521,Acclaimed Stores,Ahmedabad,25891503,AM Biscuits 250,Food,200,2025-04-02,2025-04-04,200,1,0,0,20000
FAP42221503,2025-04-01,789221,Atlas Stores,Ahmedabad,25891503,AM Biscuits 250,Food,101,2025-04-02,2025-04-02,101,1,1,1,10100
FAP43103503,2025-04-01,789103,Vijay Stores,Vadodara,25891503,AM Biscuits 250,Food,148,2025-04-03,2025-04-03,133,0,1,0,14800
FAP42902503,2025-04-01,789902,Elite Mart,Ahmedabad,25891503,AM Biscuits 250,Food,145,2025-04-02,2025-04-02,131,0,1,0,14500
FAP44421503,2025-04-01,789421,Lotus Mart,Ahmedabad,25891503,AM Biscuits 250,Food,234,2025-04-04,2025-04-07,211,0,0,0,23400
FAP43501503,2025-04-01,789501,Best Market,"New Jersey, US",25891503,AM Biscuits 250,Food,215,2025-04-03,2025-04-03,215,1,1,1,56419.11750000001
FAP42102503,2025-04-01,789102,Vijay Stores,Ahmedabad,25891503,AM Biscuits 250,Food,206,2025-04-02,2025-04-02,206,1,1,1,20600
FAP43102601,2025-04-01,789102,Vijay Stores,Ahmedabad,25891503,AM Biscuits 250,Food,170,2025-04-03,2025-04-03,153,0,1,0,17000
FAP44320503,2025-04-01,789320,Whole Foods Market,"New Jersey, US",25891503,AM Biscuits 250,Food,222,2025-04-04,2025-04-04,222,1,1,1,58256.01900000001
FAP42520503,2025-04-01,789520,Fairway Market,"New Jersey, US",25891503,AM Biscuits 250,Food,142,2025-04-02,2025-04-02,142,1,1,1,37262.859000000004
FAP42101601,2025-04-01,789101,Costco Wholesale,"New Jersey, US",25891503,AM Biscuits 250,Food,220,2025-04-02,2025-04-02,209,0,1,0,57731.19000000001
FAP42522601,2025-04-01,789522,Acclaimed Stores,Vadodara,25891503,AM Biscuits 250,Food,130,2025-04-02,2025-04-03,130,1,0,0,13000
FAP43402603,2025-04-01,789402,Propel Mart,Ahmedabad,25891503,AM Biscuits 250,Food,245,2025-04-03,2025-04-03,233,0,1,0,24500
FAP43601503,2025-04-01,789601,Price Rite,"New Jersey, US",25891503,AM Biscuits 250,Food,215,2025-04-03,2025-04-04,204,0,0,0,56419.11750000001
FAP42203503,2025-04-01,789203,Rel Fresh,Vadodara,25891503,AM Biscuits 250,Food,200,2025-04-02,2025-04-01,160,0,1,0,20000
FAP43203503,2025-04-01,789203,Rel Fresh,Vadodara,25891503,AM Biscuits 250,Food,128,2025-04-03,2025-04-04,122,0,0,0,12800
FAP44203503,2025-04-01,789203,Rel Fresh,Vadodara,25891503,AM Biscuits 250,Food,182,2025-04-04,2025-04-04,173,0,1,0,18200
FAP44702503,2025-04-01,789702,Sorefoz Mart,Ahmedabad,25891503,AM Biscuits 250,Food,154,2025-04-04,2025-04-04,154,1,1,1,15400
FAP42603603,2025-04-01,789603,Info Stores,Vadodara,25891103,AM Milk 100,Dairy,327,2025-04-02,2025-04-02,327,1,1,1,8175
FAP43603601,2025-04-01,789603,Info Stores,Vadodara,25891103,AM Milk 100,Dairy,500,2025-04-03,2025-04-03,500,1,1,1,12500
FAP44403402,2025-04-01,789403,Propel Mart,Vadodara,25891103,AM Milk 100,Dairy,418,2025-04-04,2025-04-04,418,1,1,1,10450
FAP42702603,2025-04-01,789702,Sorefoz Mart,Ahmedabad,25891103,AM Milk 100,Dairy,324,2025-04-02,2025-04-02,324,1,1,1,8100
FAP43320103,2025-04-01,789320,Whole Foods Market,"New Jersey, US",25891103,AM Milk 100,Dairy,343,2025-04-03,2025-04-02,343,1,1,1,30002.7245
FAP43422302,2025-04-01,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,348,2025-04-03,2025-04-05,348,1,0,0,104400
FAP42121103,2025-04-01,789121,Coolblue,Ahmedabad,25891103,AM Milk 100,Dairy,338,2025-04-02,2025-04-01,304,0,1,0,8450
FAP44121502,2025-04-01,789121,Coolblue,Ahmedabad,25891103,AM Milk 100,Dairy,457,2025-04-04,2025-04-06,457,1,0,0,11425
FAP42221503,2025-04-01,789221,Atlas Stores,Ahmedabad,25891103,AM Milk 100,Dairy,445,2025-04-02,2025-04-02,401,0,1,0,11125
FAP42101103,2025-04-01,789101,Costco Wholesale,"New Jersey, US",25891103,AM Milk 100,Dairy,433,2025-04-02,2025-04-03,411,0,0,0,37875.1595
FAP42401601,2025-04-01,789401,Wegmans,"New Jersey, US",25891103,AM Milk 100,Dairy,381,2025-04-02,2025-04-02,343,0,1,0,33326.641500000005
FAP44401103,2025-04-01,789401,Wegmans,"New Jersey, US",25891103,AM Milk 100,Dairy,392,2025-04-04,2025-04-05,392,1,0,0,34288.828
FAP43103103,2025-04-01,789103,Vijay Stores,Vadodara,25891103,AM Milk 100,Dairy,339,2025-04-03,2025-04-05,322,0,0,0,8475
FAP42202202,2025-04-01,789202,Rel Fresh,Ahmedabad,25891103,AM Milk 100,Dairy,448,2025-04-02,2025-04-02,448,1,1,1,11200
FAP43202103,2025-04-01,789202,Rel Fresh,Ahmedabad,25891103,AM Milk 100,Dairy,395,2025-04-03,2025-04-04,375,0,0,0,9875
FAP44202402,2025-04-01,789202,Rel Fresh,Ahmedabad,25891103,AM Milk 100,Dairy,364,2025-04-04,2025-04-04,364,1,1,1,9100
FAP43721501,2025-04-01,789721,Logic Stores,Ahmedabad,25891103,AM Milk 100,Dairy,484,2025-04-03,2025-04-03,484,1,1,1,12100
FAP42422402,2025-04-01,789422,Lotus Mart,Vadodara,25891103,AM Milk 100,Dairy,347,2025-04-02,2025-04-03,347,1,0,0,8675
FAP44221601,2025-04-01,789221,Atlas Stores,Ahmedabad,25891601,AM Tea 500,beverages,185,2025-04-04,2025-04-05,148,0,0,0,41625
FAP42522601,2025-04-01,789522,Acclaimed Stores,Vadodara,25891601,AM Tea 500,beverages,167,2025-04-02,2025-04-03,167,1,0,0,37575
FAP43522601,2025-04-01,789522,Acclaimed Stores,Vadodara,25891601,AM Tea 500,beverages,164,2025-04-03,2025-04-06,148,0,0,0,36900
FAP44520601,2025-04-01,789520,Fairway Market,"New Jersey, US",25891601,AM Tea 500,beverages,95,2025-04-04,2025-04-06,76,0,0,0,49858.755000000005
FAP43902601,2025-04-01,789902,Elite Mart,Ahmedabad,25891601,AM Tea 500,beverages,90,2025-04-03,2025-04-03,90,1,1,1,20250
FAP44902601,2025-04-01,789902,Elite Mart,Ahmedabad,25891601,AM Tea 500,beverages,90,2025-04-04,2025-04-04,90,1,1,1,20250
FAP43403601,2025-04-01,789403,Propel Mart,Vadodara,25891601,AM Tea 500,beverages,196,2025-04-03,2025-04-03,196,1,1,1,44100
FAP44402601,2025-04-01,789402,Propel Mart,Ahmedabad,25891601,AM Tea 500,beverages,139,2025-04-04,2025-04-07,125,0,0,0,31275
FAP42721601,2025-04-01,789721,Logic Stores,Ahmedabad,25891601,AM Tea 500,beverages,80,2025-04-02,2025-04-04,80,1,0,0,18000
FAP43121601,2025-04-01,789121,Coolblue,Ahmedabad,25891601,AM Tea 500,beverages,110,2025-04-03,2025-04-05,110,1,0,0,24750
FAP42101601,2025-04-01,789101,Costco Wholesale,"New Jersey, US",25891601,AM Tea 500,beverages,55,2025-04-02,2025-04-02,55,1,1,1,28865.595000000005
FAP43720602,2025-04-01,789720,Colonial Farms,"New Jersey, US",25891601,AM Tea 500,beverages,183,2025-04-03,2025-04-03,183,1,1,1,96043.70700000001
FAP43603601,2025-04-01,789603,Info Stores,Vadodara,25891601,AM Tea 500,beverages,166,2025-04-03,2025-04-03,166,1,1,1,37350
FAP42401601,2025-04-01,789401,Wegmans,"New Jersey, US",25891601,AM Tea 500,beverages,196,2025-04-02,2025-04-02,196,1,1,1,102866.48400000001
FAP43102601,2025-04-01,789102,Vijay Stores,Ahmedabad,25891601,AM Tea 500,beverages,60,2025-04-03,2025-04-03,60,1,1,1,13500
FAP43203602,2025-04-01,789203,Rel Fresh,Vadodara,25891601,AM Tea 500,beverages,190,2025-04-03,2025-04-03,190,1,1,1,42750
FAP42103402,2025-04-01,789103,Vijay Stores,Vadodara,25891402,AM Curd 100,Dairy,320,2025-04-02,2025-04-02,288,0,1,0,6400
FAP42420402,2025-04-01,789420,Lidl,"New Jersey, US",25891402,AM Curd 100,Dairy,239,2025-04-02,2025-04-05,227,0,0,0,41811.377
FAP44401603,2025-04-01,789401,Wegmans,"New Jersey, US",25891402,AM Curd 100,Dairy,368,2025-04-04,2025-04-04,368,1,1,1,64379.024000000005
